kind,freq_hz,band_label,pc,pico,pico_fft,pico_onboard
fft,6343.75,,0.003783013765102921,0.017079685801960395,,
fft,6375.0,,0.004019172166114887,0.017387557617696118,,
fft,6406.25,,0.003958658819240642,0.01761087497449729,,
fft,6437.5,,0.003577819328177239,0.018124960891023934,,
fft,6468.75,,0.003500104066224514,0.018829529962712043,,
fft,6500.0,,0.005179254639065685,0.018121593767279433,,
fft,6531.25,,0.008002857890742772,0.017917219102637293,,
fft,6562.5,,0.009688229951592995,0.01964388293507247,,
fft,6593.75,,0.011604709594390108,0.02023970337368309,,
fft,6625.0,,0.011865092179510619,0.021136278252641656,,
fft,6656.25,,0.010554487575935183,0.02213417541134427,,
fft,6687.5,,0.00739652102539669,0.02110551109136106,,
fft,6718.75,,0.005428510757184767,0.016424626611593336,,
fft,6750.0,,0.0034578424750611454,0.014688298567197585,,
fft,6781.25,,0.0025266771005636735,0.01480898504673674,,
fft,6812.5,,0.0029228818316678635,0.015001135490759758,,
fft,6843.75,,0.003374610586505555,0.015855832894138847,,
fft,6875.0,,0.0036805526892787605,0.01705350516049365,,
fft,6906.25,,0.00398682234886966,0.01810184489054865,,
fft,6937.5,,0.0035530385090866727,0.02153853319538194,,
fft,6968.75,,0.003245817617653846,0.02512077140080076,,
fft,7000.0,,0.0033509106420825073,0.026104985361011294,,
fft,7031.25,,0.003412948376948686,0.022880460430992053,,
fft,7062.5,,0.002990717197856352,0.019775484150712935,,
fft,7093.75,,0.0034756900499491885,0.016201824591717297,,
fft,7125.0,,0.0036700361434029685,0.012337623388827164,,
fft,7156.25,,0.0037087665811255752,0.010295821880199583,,
fft,7187.5,,0.003495232755254836,0.008833502271619371,,
fft,7218.75,,0.0030094038141572645,0.007510192913708514,,
fft,7250.0,,0.002770419498213167,0.006705241230558859,,
fft,7281.25,,0.002592805510345308,0.0059089943744380525,,
fft,7312.5,,0.002431952245300913,0.005221989109085067,,
fft,7343.75,,0.002347946750495613,0.005088903790348448,,
fft,7375.0,,0.002483525558004445,0.004495843738621003,,
fft,7406.25,,0.002549785559717645,0.0038311215574903463,,
fft,7437.5,,0.0025327271085594447,0.003469329392869156,,
fft,7468.75,,0.0026089702519874886,0.003152047897707963,,
fft,7500.0,,0.002231018099114065,0.002700141071453901,,
fft,7531.25,,0.0018702596741975335,0.0025126510264618924,,
fft,7562.5,,0.0017916361863705018,0.002200893648824513,,
fft,7593.75,,0.0017567173413627058,0.002163274273836126,,
fft,7625.0,,0.0015946518725332283,0.0020315355250382578,,
fft,7656.25,,0.0014872849518484151,0.0017508283776265557,,
fft,7687.5,,0.001520584318303494,0.0015881115709599602,,
fft,7718.75,,0.0014915453395557673,0.0015407584773512542,,
fft,7750.0,,0.0014553198169092835,0.0014232594680997595,,
fft,7781.25,,0.001427032089831553,0.0012253620492213447,,
fft,7812.5,,0.0013976521841107417,0.0009799497328235264,,
fft,7843.75,,0.0013781969637399949,0.0008090192629890208,,
fft,7875.0,,0.0013812817812991582,0.000655791389096,,
fft,7906.25,,0.0013764827869561654,0.0004915441344330669,,
fft,7937.5,,0.001361309361228731,0.0003239658790988738,,
fft,7968.75,,0.0013516525838812282,0.00017202371170480727,,
band,,200-300 Hz,0.2596936756794498,,2.8642228649445967,2.8641014732945247
band,,300-500 Hz,0.3265075551199631,,4.908032861131765,4.907905411640081
band,,500-780 Hz,0.25104445673029,,1.4529014523828376,1.4527771220126562
band,,780-1.2 kHz,0.029361213596709547,,0.10104001066712631,0.100915341588384
band,,1.2-2.0 kHz,0.010543657899008269,,0.02604148829895029,0.025922761387644194
band,,2.0-3.1 kHz,0.009066309483276826,,0.01862125725299074,0.018497449706143938
band,,3.1-5.0 kHz,0.009688267081020555,,0.027584938280673956,0.02745984820069362
band,,5.0-8.0 kHz,0.0034991095479792204,,0.010562147833334496,0.010447716479384118
